ID_Publicacion,Usuario_Handle,Plataforma,Perfil_Usuario,Tipo_Publicacion,Contenido_Reciclado,antiguedad_cuenta_dias,Velocidad_Viralizacion,Corroboraciones_Independientes,recon_error,score_anomalia,indice_sospecha
1607,@felipe98,X,AnÃ³nimo,TranscripciÃ³n de audio/video,No,4.6,3.6,0,0.1521022794470277,67.77224406053554,47.71125718570277
1608,@fansdekai_236,Instagram,Fan_Antiguo,Comentario,No,0.0,14.8,0,0.08495416416318287,32.02588183956965,34.236666666663375
1609,@sofiasuarez_oficial,Instagram,AnÃ³nimo,Comentario,No,1916.5,9.9,1,0.1289083659019881,55.42494240660177,34.184868782802106
1610,@porsiempreKai_824,Instagram,AnÃ³nimo,Comentario,No,0.0,6.8,3,0.16274027738507277,73.43539225154272,45.95333333333183
1611,@gabriela_00,Foro anÃ³nimo,Verificado,Comentario,No,759.1,3.9,0,0.06345892923796546,20.582873343894985,23.516810797299808
1612,@david22,Instagram,Cuenta_Nueva,Comentario,No,10.5,3.5,6,0.1582436331645367,71.04159947855678,51.61772473548202
1613,@carlos03,TikTok,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),10.1,9.5,1,0.12461892964332644,53.141456986680325,46.07022411063689
1614,@fansdekai_236,TikTok,Fan_Antiguo,Comentario,No,0.0,9.2,1,0.06022690669443994,18.862303108098853,33.86333333333129
1615,@alejandrolopez2020,TikTok,Cuenta_Nueva,TranscripciÃ³n de audio/video,No,7.1,0.7,0,0.20272134746929132,94.71935245163111,53.452302757643764
1616,@tatiana,X,AnÃ³nimo,Comentario,No,486.5,1.0,0,0.1212043394491914,51.323696690657904,42.52680163292487
1617,@julianasabana,TikTok,Verificado,DescripciÃ³n de captura,No,776.3,3.6,0,0.10281331803866589,41.533219174271814,25.389337665582808
1618,@harold_uni,Foro anÃ³nimo,Fan_Antiguo,Comentario,No,681.4,2.1,1,0.062159610694976296,19.891179897522367,29.13231442139419
1619,@brayan_,X,Verificado,Comentario,No,413.0,3.5,0,0.04286832179718225,9.621444138970807,25.652728484544753
1620,@felipesuarezbogota,X,Fan_Antiguo,Comentario,No,1413.3,2.2,1,0.03921533104099863,7.676771079892461,24.56574939598385
1621,@sofia_uni,Foro anÃ³nimo,AnÃ³nimo,TranscripciÃ³n de audio/video,No,1117.1,2.0,0,0.19579461966795905,91.03190240264918,40.653203365824766
1622,@mvidalteam_340,TikTok,Bot_Sospechoso,Repost/Cita,No,0.0,15.5,0,0.22103272972496563,100.0,66.03333333332989
1623,@paulacun,X,Verificado,Comentario,No,1052.5,10.4,1,0.046506574200207915,11.558271221906741,22.116852453550965
1624,@VerificaYA_Co,X,Verificado,Post original,No,1600.0,0.4,2,0.05627947245981159,16.760882786798856,17.02916604182279
1625,@fansdekai_453,X,Fan_Antiguo,Comentario,No,913.6,11.1,2,0.0555223358177037,16.357820384449255,28.281427143211722
1626,@juan_ug,TikTok,Cuenta_Nueva,Comentario,No,15.1,5.7,2,0.12046223077854516,50.92863444302663,51.73564858785177
1627,@johana_uni,TikTok,Cuenta_Nueva,Comentario,No,0.0,1.8,0,0.13766671580759754,60.087458202621455,51.569999999999595
1628,@melissa98,Foro anÃ³nimo,Verificado,Comentario,No,872.8,0.9,0,0.06357055294889748,20.6422963312202,22.606363409147512
1629,@carolina99,Instagram,AnÃ³nimo,Repost/Cita,No,16.4,1.6,1,0.1887861767414049,87.30095123002788,47.50419228526166
1630,@teamkai_498,Instagram,Cuenta_Nueva,Comentario,No,920.5,4.3,0,0.12336006420988002,52.47129879115677,45.98497958843527
1631,@daniela22,X,Cuenta_Nueva,DescripciÃ³n de captura,No,6.0,1.9,0,0.1449775690961861,63.97939781542398,53.53917603932308
1632,@camilacruz07,X,Verificado,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),647.4,2.5,1,0.03801004907776735,7.03513809505085,24.12142797633869
1633,@miguel_col,TikTok,Bot_Sospechoso,Comentario,No,1376.3,5.8,4,0.11645880044254306,48.79740454458203,54.78694159793256
1634,@kevinmoreno34,Instagram,Verificado,Comentario,No,100.5,2.5,0,0.043661552240640326,10.043721110359932,27.53869865866811
1635,@felipe98,TikTok,AnÃ³nimo,Comentario,Posible (similar a una publicaciÃ³n anterior),4.6,12.9,1,0.13875152708747196,60.66495850606051,46.3312571857007
1636,@kevingomez03,TikTok,Fan_Antiguo,Repost/Cita,No,454.0,0.1,1,0.09511484392234902,37.43492924986642,32.41987586436722
1637,@miguelgomez98,Instagram,Verificado,Comentario,No,736.6,7.2,0,0.045613027940946835,11.082591031782025,23.87740064983594
1638,@carlos_oficial,Foro anÃ³nimo,Cuenta_Nueva,TranscripciÃ³n de audio/video,No,1.1,1.3,0,0.2416179615262704,100.0,53.5297933849868
1639,@ximenabogota,X,Cuenta_Nueva,Repost/Cita,No,5.0,3.0,0,0.10864564498914313,44.63806390269892,53.618757810546704
1640,@samuel,X,Fan_Antiguo,Comentario,No,2152.5,0.8,0,0.04237791885490366,9.36037767217847,19.853570773972994
1641,@cristiansabana,Instagram,AnÃ³nimo,Comentario,No,883.4,3.1,0,0.12398590879246243,52.80446774233957,40.1867966341741
1642,@porsiempreKai_461,X,Cuenta_Nueva,Comentario,No,0.0,0.1,1,0.16062285996605513,72.30818310035158,51.45666666666664
1643,@VerificaYA_Co,X,Verificado,Post original,No,1600.0,5.1,3,0.06067596014702945,19.101357135229556,17.34249937515508
1644,@kevincardenas2020,X,Verificado,Comentario,No,468.4,2.5,1,0.03839989661298577,7.242673796476875,25.23989835874309
1645,@vivianacruz_00,X,AnÃ³nimo,Comentario,No,313.8,0.8,0,0.12327349255637812,52.42521229012743,43.59257352328566
1646,@harold_uni,X,Fan_Antiguo,Comentario,No,681.4,0.1,0,0.044878702486138254,10.691672186410077,28.998981088061292
1647,@haroldriosbogota,TikTok,Fan_Antiguo,DescripciÃ³n de captura,No,911.6,0.9,1,0.09646606823273499,38.15425478025033,29.613924018995046
1648,@valentina07,TikTok,AnÃ³nimo,Comentario,No,753.6,2.6,0,0.10589645415536712,43.17452958094916,40.96451053903133
1649,@cesarlopez98,TikTok,Cuenta_Nueva,Comentario,No,10.1,1.7,0,0.12000914270571972,50.68743258202496,51.50022411063863
1650,@luisasabana,X,Fan_Antiguo,Comentario,No,2457.1,0.1,0,0.047314039059616224,11.988125897992566,17.903629925851845
1651,@teamkai_270,X,Fan_Antiguo,Comentario,No,577.6,13.8,1,0.050721475627518,13.802077954372717,30.560902274428326
1652,@melissa_,Foro anÃ³nimo,Cuenta_Nueva,DescripciÃ³n de captura,No,14.6,2.9,0,0.2042688858247907,95.54318594826282,53.552106140130995
1653,@yuliana,X,Verificado,Comentario,No,1050.4,2.9,0,0.0376080496071271,6.821133299392791,21.62997417312274
1654,@lilianarios_00,X,Fan_Antiguo,Comentario,No,248.8,0.1,0,0.04554960869376094,11.048829735994275,31.70205531950343
1655,@despiertaya_214,TikTok,Bot_Sospechoso,Repost/Cita,No,2.1,13.5,3,0.2177437040203888,100.0,65.8868782804269
1656,@angietv,X,AnÃ³nimo,Repost/Cita,No,10.6,2.1,0,0.10366152428589567,41.984762566419064,47.57376655835994
1657,@camilalopez99,Instagram,AnÃ³nimo,Comentario,No,1.5,3.8,3,0.15282624863638222,68.15764973826887,45.7439606764967
1658,@carlos_00,X,Verificado,Comentario,No,974.1,2.0,0,0.03909973484245758,7.615233335058555,22.04672998417018
1659,@isabellaalarcon_11,TikTok,AnÃ³nimo,Comentario,No,11.2,5.9,1,0.11943490917066091,50.38173882045223,45.82335082895812
1660,@fansdekai_508,TikTok,Fan_Antiguo,Comentario,No,0.0,4.0,0,0.0508806755150016,13.886828163957448,33.51666666666577
1661,@luisacun,Foro anÃ³nimo,Cuenta_Nueva,Comentario,No,13.2,0.6,1,0.1675250819639211,75.98258746184818,51.4075206198449
1662,@sofia_uni,X,AnÃ³nimo,Comentario,No,1117.1,3.9,0,0.11817138439675665,49.70910022066099,38.779870032491004
1663,@oscarvargas34,X,Cuenta_Nueva,Comentario,No,8.7,0.1,0,0.1453831471236502,64.19530765916736,51.40230525701905
1664,@johanatv,X,Cuenta_Nueva,Repost/Cita,No,10.5,2.4,0,0.11129906868777344,46.050616500132044,53.544391402148925
1665,@cesar15,TikTok,AnÃ³nimo,Post original,No,1280.8,3.8,0,0.1791415917494063,82.16664735362677,36.750334083145034
1666,@RedFactCheckCo,X,Verificado,Post original,No,3000.0,10.3,1,0.05616760754412031,16.701331393893565,8.941352995082275
1667,@harold98,TikTok,Fan_Antiguo,Comentario,No,421.2,3.2,0,0.023107194562660447,0.0,30.831491293842493
1668,@camilalopez99,X,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),1.5,14.0,0,0.1590426709193187,71.46696797758204,46.42396067649444
1669,@brayan15,X,AnÃ³nimo,Comentario,No,2.1,0.8,0,0.16069789651066435,72.34812887533086,45.54021161376305
1670,@valeriacastro07,Foro anÃ³nimo,Fan_Antiguo,Comentario,No,1670.2,0.7,0,0.06928808781732099,23.686031386980456,22.8605257019077
1671,@fabianleon,X,AnÃ³nimo,Repost/Cita,No,1212.4,3.6,0,0.10198749076785996,41.093589251236835,40.16439390152382
1672,@yulianapardo_col,Instagram,Fan_Antiguo,Comentario,No,1261.8,3.7,1,0.041398001681774876,8.83871784495717,25.61238773639841
1673,@vivianatv,TikTok,AnÃ³nimo,Repost/Cita,No,0.1,1.5,0,0.20785106492743402,97.45016235708944,47.59937515621061
1674,@david22,Instagram,Cuenta_Nueva,Comentario,No,10.5,13.4,1,0.15271861386877558,68.1003502686684,52.277724735479815
1675,@sara_real,TikTok,Fan_Antiguo,Comentario,No,30.0,4.7,0,0.029868861659894518,2.701169328870625,33.37588019661647
1676,@monica2020,Instagram,Cuenta_Nueva,Comentario,No,19.1,5.8,3,0.15447931097802547,69.03765902800741,51.7173215029563
1677,@carlosmedina,TikTok,Verificado,Repost/Cita,No,857.9,3.2,0,0.09369897384652197,36.68118948554995,24.85279846704919
1678,@samuelcun,Instagram,Cuenta_Nueva,Comentario,No,12.4,0.1,0,0.14145115729838753,62.10210918369491,51.37918603682411
1679,@cesarsalazar15,TikTok,AnÃ³nimo,Comentario,No,1087.3,2.4,0,0.11242466896947494,46.64983086699311,38.86607348162906
1680,@manuelaortizsabana,TikTok,Cuenta_Nueva,Comentario,No,11.3,15.5,1,0.1296922526520789,55.842245254053445,52.41272598516693
1681,@yulianaramirez_col,X,Fan_Antiguo,Repost/Cita,No,30.0,0.9,0,0.04146272906949004,8.873175530583975,35.12254686328398
1682,@cristianmedina_,TikTok,Fan_Antiguo,Comentario,No,30.0,1.4,1,0.02991694707750543,2.7267676460862327,33.155880196617204
1683,@miguelcardenas,X,Verificado,Repost/Cita,No,1066.3,1.4,0,0.034350685984817796,5.087072716511769,23.430624010663692
1684,@monica2020,X,Cuenta_Nueva,Repost/Cita,No,19.1,1.9,1,0.12907483874257786,55.51356437960161,53.457321502957164
1685,@yesidgomez_real,X,Fan_Antiguo,Comentario,No,1699.7,2.0,5,0.06281325049310628,20.2391456578006,22.76286345080352
1686,@paola,TikTok,Fan_Antiguo,Repost/Cita,No,890.2,4.3,0,0.09559713203717703,37.691675780645916,29.974307256518244
1687,@melissaramirez34,TikTok,Cuenta_Nueva,Comentario,No,3.6,2.0,0,0.1276321151527268,54.74552912188,51.56083895692699
1688,@marialeon_col,X,Fan_Antiguo,Repost/Cita,No,1483.0,3.1,0,0.03150366841787288,3.5714602415038383,26.19023327501389
1689,@carlospardoco,TikTok,Cuenta_Nueva,Comentario,No,12.3,0.1,0,0.1308541512125773,56.46078304371479,51.37981088061315
1690,@oscarvargas34,X,Cuenta_Nueva,Comentario,No,8.7,2.4,1,0.13920342369122896,60.90552608738484,51.55563859035187
1691,@natalia03,X,AnÃ³nimo,Comentario,No,642.8,2.5,1,0.11715122810459411,49.16601906063902,41.65017079063511
1692,@mateo,X,Fan_Antiguo,Repost/Cita,No,431.8,0.3,0,0.03397871092397363,4.889051443600474,32.57192451887021
1693,@julianacardenas34,Instagram,Cuenta_Nueva,Comentario,No,0.0,0.1,1,0.1600788376813705,72.01857232628281,51.45666666666664
1694,@noloocultes_943,TikTok,Bot_Sospechoso,Repost/Cita,No,4.6,17.2,0,0.2089681012540347,98.04481769441135,66.11792385236642
1695,@DatosClarosCo,X,Verificado,Post original,No,2400.0,1.0,4,0.06564642914723307,21.74739097457557,12.07041572940076
1696,@kevincardenas2020,X,Verificado,Comentario,No,468.4,4.8,1,0.037617110044925864,6.825956631962379,25.39323169207591
1697,@angietv,X,AnÃ³nimo,Comentario,No,10.6,9.0,0,0.1413265191040793,62.03575792392425,46.033766558358415
1698,@monicatv,Instagram,AnÃ³nimo,TranscripciÃ³n de audio/video,No,7.2,2.4,0,0.20234943793944543,94.52136606420828,47.61501124718767
1699,@brayan_,Instagram,Verificado,Repost/Cita,No,413.0,1.0,2,0.10200027867986901,41.100396908202235,27.486061817878642
1700,@yesidcastro,TikTok,AnÃ³nimo,Comentario,No,23.9,3.8,1,0.11118699775097932,45.9909554316992,45.60399566774889
1701,@teamkai_969,X,AnÃ³nimo,Comentario,No,334.0,1.9,2,0.12513246603383496,53.41483856635932,43.5396884112301
1702,@manuela,X,Fan_Antiguo,Comentario,Posible (similar a una publicaciÃ³n anterior),1985.8,2.5,1,0.039923236074122605,8.053624988972805,21.00851870365686
1703,@monica2020,X,Cuenta_Nueva,Comentario,No,19.1,2.3,2,0.14730653658029186,65.21922584240252,51.48398816962375
1704,@tatiana,Foro anÃ³nimo,AnÃ³nimo,Comentario,No,486.5,4.9,0,0.1476378598161735,65.39560607812444,42.78680163292401
1705,@noloocultes_989,X,Bot_Sospechoso,Repost/Cita,No,2.1,9.0,0,0.12850449603628505,55.2099419043758,65.5868782804279
1706,@nicolas_00,TikTok,Verificado,Comentario,No,1272.0,0.6,0,0.028785977703683185,2.124695037993307,20.091987003249052
1707,@diegocun,TikTok,Fan_Antiguo,Comentario,No,1580.1,2.0,1,0.020632469495867743,0.0,23.510176622510592
1708,@lauramoreno22,TikTok,AnÃ³nimo,Post original,No,30.0,2.4,0,0.18717640713481484,86.4439888684452,44.47254686328365
1709,@adrianacun,X,Cuenta_Nueva,Comentario,No,17.8,1.8,0,0.1445406594229078,63.74680854061218,51.45877780554821
1710,@fabian03,X,AnÃ³nimo,Comentario,No,865.1,0.1,2,0.13017026999374198,56.09671823472849,40.10114304757142
1711,@ximenacardenascun,X,Fan_Antiguo,Comentario,No,554.5,4.0,1,0.0388753927616583,7.495804617696095,30.051907856368352
1712,@melissagomez_11,X,AnÃ³nimo,Comentario,No,1288.8,5.4,2,0.1250867515809599,53.390502434447086,37.80701324668713
1713,@carlosmedina,X,Verificado,Repost/Cita,No,857.9,3.7,0,0.03396467594090567,4.881579907185913,24.886131800382415
1714,@haroldgomez2020,Instagram,AnÃ³nimo,Comentario,No,300.7,0.8,0,0.12700057887408003,54.40933019095306,43.67442805965157
1715,@kevinmoreno34,X,Verificado,Post original,No,100.5,3.2,2,0.053720433149771596,15.398575807255256,26.58536532533462
1716,@felipelopez22,TikTok,Cuenta_Nueva,Comentario,No,0.5,7.6,3,0.14939453550318854,66.33077402956077,51.95354244771971
1717,@noloocultes_193,X,Bot_Sospechoso,Repost/Cita,No,1.8,22.2,0,0.14569583574589465,64.3617677408223,66.46875281179211
1718,@paula2020,X,AnÃ³nimo,Comentario,No,1368.8,4.9,1,0.11806505460501919,49.6524954561898,37.27380488211172
1719,@davidramirezco,Instagram,Fan_Antiguo,Post original,No,2472.9,3.6,1,0.10182845506852614,41.0089264473678,17.038237940514065
1720,@julianacardenas34,X,Cuenta_Nueva,Comentario,No,0.0,0.1,0,0.15877151241952134,71.32261649560706,51.45666666666664
1721,@ricardorios2020,Instagram,AnÃ³nimo,Comentario,No,188.5,4.9,0,0.12666871313478084,54.232661153027394,44.64883612430117
1722,@ricardo_00,Instagram,Bot_Sospechoso,Comentario,No,1551.1,1.9,3,0.12780053260040167,54.83518630828751,53.434714654669236
1723,@diegocun,TikTok,Fan_Antiguo,Comentario,No,1580.1,3.0,0,0.023851694447797653,0.0,23.576843289177038
1724,@isabellaalarcon_11,TikTok,AnÃ³nimo,Repost/Cita,No,11.2,1.3,0,0.19183093895359232,88.92183325260561,47.51668416229247
1725,@valeria,X,Verificado,DescripciÃ³n de captura,No,380.2,2.0,1,0.054334589904884434,15.725522732510184,27.757677247354383
1726,@fansdekai_508,Instagram,Fan_Antiguo,Comentario,No,0.0,6.8,0,0.0726198114562107,25.45967759450938,33.70333333333182
1727,@jorgecun,TikTok,Cuenta_Nueva,Comentario,No,2.2,2.8,0,0.12787696029162093,54.87587266147087,51.62292010330689
1728,@adrianacun,X,Cuenta_Nueva,Comentario,No,17.8,11.4,0,0.15267331700166098,68.07623643892784,52.09877780554608
1729,@wilson2020,TikTok,Cuenta_Nueva,Comentario,No,15.0,1.6,1,0.11834129424697822,49.79955188896555,51.462940098308394
1730,@mvidalteam_897,X,Bot_Sospechoso,Repost/Cita,No,2.9,21.5,0,0.1438727790487208,63.391261796298615,66.41521286344603
1731,@noloocultes_193,X,Bot_Sospechoso,Repost/Cita,No,1.8,36.1,4,0.1867568209024604,86.22062174367527,67.3954194784557
1732,@vivianaramirez_ug,X,AnÃ³nimo,Comentario,No,448.1,2.7,4,0.13306584318599884,57.63817934246319,42.88007498125408
1733,@monica34,Foro anÃ³nimo,Cuenta_Nueva,Comentario,No,19.9,15.6,1,0.16981807473863963,77.20326431850549,52.36565608597504
1734,@kevinmoreno2020,Instagram,Fan_Antiguo,Comentario,No,632.8,5.1,3,0.04918498112266913,12.98412366200458,29.635988502873158
1735,@miguelgomez98,TikTok,Verificado,Comentario,No,736.6,4.6,5,0.03853367825468252,7.313892579050181,23.704067316503185
1736,@paola07,X,AnÃ³nimo,Post original,No,30.0,0.6,0,0.11274835371506595,46.82214474523656,44.35254686328405
1737,@porsiempreKai_197,TikTok,Fan_Antiguo,Comentario,No,696.4,0.1,0,0.029929007573880607,2.7331880626559215,28.905254519703384
1738,@RedFactCheckCo,X,Verificado,Post original,No,3000.0,10.6,5,0.08603459574900721,32.601050608768766,8.961352995082208
1739,@monicapinzon2020,X,Fan_Antiguo,Comentario,No,1268.8,4.6,1,0.042262192512219535,9.298770644987794,25.628648671164523
1740,@estebanortiz99,TikTok,Cuenta_Nueva,Comentario,No,8.7,1.0,2,0.1200268115615439,50.69683861401337,51.46230525701885
1741,@wilson2020,TikTok,Cuenta_Nueva,Repost/Cita,No,15.0,3.3,0,0.19258621513316018,89.32390523597512,53.576273431641354
1742,@gabriela_00,Instagram,Verificado,Repost/Cita,No,759.1,0.3,0,0.09279647742082711,36.20074466592033,25.27681079730061
1743,@yulianaramirez_col,Instagram,Fan_Antiguo,TranscripciÃ³n de audio/video,No,30.0,6.0,0,0.10877627050222918,44.707602517242826,35.462546863282846
1744,@juliana,X,Cuenta_Nueva,Comentario,No,0.9,1.8,0,0.15078615539384094,67.07160418502947,51.56437640589813
1745,@carloscardenasx,X,Fan_Antiguo,TranscripciÃ³n de audio/video,No,1245.7,2.8,0,0.051849272887148856,14.402461884497358,27.6529875864361
1746,@monicapinzon2020,X,Fan_Antiguo,Comentario,No,1268.8,2.9,5,0.060336111037318764,18.920438142569257,25.515315337831563
1747,@gabriela_00,Instagram,Verificado,Comentario,No,759.1,1.3,0,0.041130191651845054,8.696148924060259,23.34347746396705
1748,@haroldbogota,X,AnÃ³nimo,Comentario,No,8.1,2.3,0,0.1378200503859193,60.16908600936658,45.60272098641954
1749,@johanacun,TikTok,Cuenta_Nueva,Comentario,No,4.5,0.4,2,0.12644907208181222,54.115735032244686,51.4485486961592
1750,@johana22,Foro anÃ³nimo,Verificado,Comentario,No,2125.6,1.3,0,0.06497969308043917,21.392453403377193,14.804987086561406
1751,@samuel,X,Fan_Antiguo,Repost/Cita,No,2152.5,3.6,0,0.03254962237125254,4.1282748106978016,22.04023744063904
1752,@valeria,TikTok,Verificado,Comentario,No,380.2,1.9,0,0.02862016886498448,2.03642654702365,25.75101058068774
1753,@carolina99,X,AnÃ³nimo,Comentario,No,16.4,13.0,0,0.14720130049846497,65.16320331542916,46.26419228525913
1754,@nataliacardenas15,Instagram,AnÃ³nimo,Comentario,No,517.2,3.9,0,0.12650260122774942,54.14423132334625,42.528307923018374
1755,@ximenacardenascun,X,Fan_Antiguo,Comentario,No,554.5,0.1,0,0.045160145774129835,10.841498785037293,29.791907856369214
1756,@laurasuarez_00,Instagram,Verificado,Comentario,No,911.9,0.4,6,0.06577095745226647,21.8136837346876,22.32871615429467
1757,@yulianapardo_col,X,Fan_Antiguo,Repost/Cita,No,1261.8,4.6,0,0.03266865472070911,4.191641793698004,27.672387736398214
1758,@lilianarios_00,X,Bot_Sospechoso,Repost/Cita,No,248.8,4.4,0,0.1061535448038178,43.31139202905054,63.73872198616915
1759,@tatianalopez_,X,AnÃ³nimo,Comentario,No,4000.0,4.0,1,0.12159336660226965,51.5307956608813,20.772915104556304
1760,@sebastiancardenassaban,TikTok,AnÃ³nimo,Comentario,No,1405.3,0.8,0,0.10814339459837427,44.37069043557847,36.77240356577505
1761,@ChequeoDigitalCO,X,Verificado,Post original,No,1100.0,3.8,1,0.04544026330658767,10.990619616461284,20.380051653752385
1762,@nataliaramirezsabana,Instagram,AnÃ³nimo,Repost/Cita,No,1465.7,3.8,0,0.1749044865878609,79.91102044239213,38.594997917186525
1763,@mvidalteam_885,X,Bot_Sospechoso,Repost/Cita,No,0.0,16.6,0,0.14771362336090338,65.43593887230058,66.10666666666299
1764,@paula_00,X,Fan_Antiguo,Comentario,No,1199.9,6.5,0,0.0469587521647999,11.798988585935767,26.1858327084881
1765,@kevinriosbogota,TikTok,Fan_Antiguo,Comentario,No,2082.7,2.0,0,0.024713747142441227,0.0,20.36971173873154
1766,@sebastianpinzon,X,Verificado,TranscripciÃ³n de audio/video,No,1127.4,0.1,2,0.06776862745093401,22.87714523421694,22.96217778888609
1767,@apoyomateo_446,X,Bot_Sospechoso,Repost/Cita,No,0.6,14.9,0,0.143569527240311,63.22982541134935,65.98958427059571
1768,@carolina99,X,AnÃ³nimo,Comentario,No,16.4,2.9,0,0.1367427256732718,59.595571187020404,45.590858951928034
1769,@hector,TikTok,Verificado,Comentario,No,326.3,2.6,0,0.02517541297295533,0.20260751340281713,26.134468049653677
1770,@monica2020,Foro anÃ³nimo,Cuenta_Nueva,Comentario,Posible (similar a una publicaciÃ³n anterior),19.1,10.7,1,0.17517817575150485,80.05671912564205,52.04398816962188
1771,@miguel_col,Instagram,Fan_Antiguo,Comentario,No,1376.3,0.6,4,0.056523349269923875,16.89071083565349,24.69027493126705
1772,@carlos_real,Instagram,Fan_Antiguo,Comentario,No,30.0,0.1,0,0.054842458439400665,15.995887023729777,33.06921352995082
1773,@antonianino_11,Instagram,Cuenta_Nueva,Comentario,No,4.7,13.7,0,0.15427027892401995,68.92638061778416,52.33396567524481
1774,@nataliacun,TikTok,AnÃ³nimo,Post original,No,30.0,0.7,0,0.19250973857908543,89.28319287060475,44.359213529950694
1775,@mvidalteam_128,TikTok,Bot_Sospechoso,Repost/Cita,No,1.9,20.7,0,0.21536265518922476,100.0,66.36812796800339
1776,@noloocultes_944,X,Bot_Sospechoso,Repost/Cita,No,2.0,7.7,0,0.1291252677409448,55.54041030423322,65.50083645755058
1777,@kevingomez03,TikTok,Fan_Antiguo,TranscripciÃ³n de audio/video,No,454.0,3.5,1,0.09922946801373118,39.62535324839444,32.646542531033134
1778,@cesarsalazar15,TikTok,AnÃ³nimo,Comentario,No,1087.3,0.1,2,0.11396659147721948,47.47067476179945,38.712740148296234
1779,@julianninobogota,X,Fan_Antiguo,Comentario,No,909.3,1.7,0,0.03972153138372033,7.946247307643868,27.681628759476418
1780,@lilianapinzonbogota,Instagram,Fan_Antiguo,Comentario,No,809.0,1.5,1,0.038684940688705795,7.394417277832336,28.295013746563026
1781,@lilianarios_00,X,Fan_Antiguo,Comentario,No,248.8,0.8,0,0.041940311988623205,9.127417246017314,31.748721986169947
1782,@luisa98,TikTok,Fan_Antiguo,Comentario,No,603.8,0.1,0,0.030782656392660573,3.187628812878287,29.483859868366224
1783,@ricardo_uni,Foro anÃ³nimo,AnÃ³nimo,Comentario,No,10.3,0.1,0,0.16811756990800272,76.29799897520442,45.44230775639421
1784,@mateo_real,Instagram,Cuenta_Nueva,Comentario,No,0.0,16.5,1,0.17575183463641794,80.36210697167013,52.54999999999633
1785,@miguelco,Instagram,Cuenta_Nueva,Comentario,Posible (similar a una publicaciÃ³n anterior),21.1,15.4,0,0.14966088285889406,66.47256429446098,52.34482462717311
1786,@carolinaramirez34,TikTok,AnÃ³nimo,Repost/Cita,No,7.3,3.0,1,0.19546660709757413,90.85728460281302,47.65438640339848
1787,@teamkai_478,Instagram,AnÃ³nimo,Comentario,No,0.0,3.0,1,0.15169706161021468,67.55652596462348,45.69999999999933
1788,@nataliaramirezsabana,TikTok,AnÃ³nimo,Repost/Cita,No,1465.7,0.1,1,0.1796341640408844,82.4288686755024,38.34833125052068
1789,@RedFactCheckCo,X,Verificado,Post original,No,3000.0,1.6,1,0.05164517926291688,14.29381245200106,8.361352995084207
1790,@oscarpinzon,TikTok,Cuenta_Nueva,TranscripciÃ³n de audio/video,No,911.6,0.1,0,0.19485312055367068,90.53069446512471,47.76059068566189
1791,@daniela15,X,AnÃ³nimo,Post original,No,1073.8,0.1,0,0.11836187427877014,49.81050768821388,37.797094059818356
1792,@sofiaco,TikTok,Fan_Antiguo,Repost/Cita,No,597.0,1.4,0,0.08746432667534727,33.36216920987067,31.613015912688187
1793,@kevinsuarezcun,TikTok,AnÃ³nimo,Comentario,No,14.5,0.2,1,0.12296961189548435,52.26344113496787,45.422730983920644
1794,@hector15,X,AnÃ³nimo,Comentario,No,1917.0,2.0,0,0.1185211565220845,49.89530174000244,33.65507789719192
1795,@lilianapinzonbogota,Instagram,Fan_Antiguo,DescripciÃ³n de captura,No,809.0,2.4,1,0.09724888817796426,38.57098971313227,30.355013746562825
1796,@johanatv,X,Cuenta_Nueva,Comentario,No,10.5,2.6,0,0.13761434838816028,60.059580357712946,51.55772473548221
1797,@porsiempreKai_472,Instagram,Fan_Antiguo,Comentario,No,0.0,5.3,1,0.0696838654795118,23.89672399706841,33.60333333333215
1798,@ricardoleonbogota,X,Fan_Antiguo,Comentario,No,1107.8,1.8,0,0.04391163489265244,10.176852844976997,26.44798050487338
1799,@angie07,TikTok,Cuenta_Nueva,Comentario,No,21.7,6.4,0,0.12129209238715186,51.37041204957793,51.7410755644408
1800,@angie_oficial,Foro anÃ³nimo,Cuenta_Nueva,TranscripciÃ³n de audio/video,No,6.1,3.4,0,0.21769066405973775,100.0,53.638551195533694
1801,@johanarios34,Instagram,Fan_Antiguo,Comentario,No,30.0,3.4,2,0.04843186546282822,12.58320183334036,33.28921352995009
1802,@oscarrios_00,Foro anÃ³nimo,Fan_Antiguo,Comentario,No,683.3,1.8,1,0.06379284440080646,20.76063339436745,29.100442389402247
1803,@felipelopez22,X,Cuenta_Nueva,Comentario,No,0.5,3.3,0,0.1613129833150177,72.67557091317227,51.666875781054
1804,@monicapinzon2020,X,Fan_Antiguo,Comentario,No,1268.8,1.4,0,0.04062504154949553,8.42723179275712,25.4153153378319
1805,@ricardorios2020,Foro anÃ³nimo,AnÃ³nimo,Comentario,No,188.5,0.1,4,0.16617184001119711,75.26218783767115,44.32883612430224
1806,@cristianmedina_,TikTok,Fan_Antiguo,Comentario,No,30.0,2.4,0,0.03244841811834889,4.0743986316374725,33.22254686328364
